link_id,Acum,Area,Long,h_order,dest,prun_7,prun_6,prun_5,prun_4,vo6,vo5,vo4,la6,la5,la4
430165,0.58,0.58,1.264,1,427853,5,6,14,366,0.1725311434113066,0.17101563744711618,0.20656623564277807,0.18965075731705947,0.2653324311053631,0.31849931726732583
411463,32.93331,0.391769,0.644,4,411464,7,12,58,197,0.14549624075576248,0.0985967510631887,0.20810148409914472,0.1609964612248076,0.23369648518284095,0.20869946544461787
432173,0.226904,0.226904,0.547,1,432010,7,14,50,455,0.14549624075576248,0.15831484107302832,0.19576287310502952,0.1609964612248076,0.1593462765659173,0.19757322577625355
448932,618.2422,0.125825,0.163,6,448933,6,8,22,59,0.3092160324214545,0.2220230908344562,0.42899565046268684,0.2469806903309755,0.2473770798226895,0.18630378896377703
434405,1888.5283,0.075562,0.163,7,434406,3,4,8,27,0.317589521965916,0.3714384608867181,0.38658388062372606,0.22972279995357875,0.22178434675607697,0.20083524852001594
466017,0.43950100000000003,0.025116,0.162,2,466018,5,13,43,318,0.1725311434113066,0.15568474361812348,0.156173320540964,0.18965075731705947,0.21917946639148875,0.2755904726250266
424311,8.02471,0.302873,0.588,3,424312,3,16,69,262,0.317589521965916,0.2790445375022574,0.3381476962916527,0.22972279995357875,0.19713292481905642,0.12201981275115201
424665,0.189237,0.189237,0.557,1,425438,5,9,24,71,0.1725311434113066,0.15303860946905487,0.1532075770273379,0.18965075731705947,0.18223097508297778,0.168199439910297
420716,0.164082,0.164082,0.557,1,421394,7,18,76,451,0.14549624075576248,0.12262997237437463,0.12702055141285054,0.1609964612248076,0.23188933075131038,0.1370856874590815
435929,6.463911,0.037811000000000004,0.294,3,480401,5,9,29,406,0.1725311434113066,0.15303860946905487,0.20482160585562353,0.18965075731705947,0.18223097508297778,0.19048220302574384
441912,26.720173,0.5295300000000001,0.613,3,441913,5,9,24,202,0.1725311434113066,0.15303860946905487,0.1532075770273379,0.18965075731705947,0.18223097508297778,0.168199439910297
435416,40.52476,0.743622,0.747,4,435417,7,14,44,163,0.14549624075576248,0.15831484107302832,0.1689299361452329,0.1609964612248076,0.1593462765659173,0.2089990217409744
476639,0.112876,0.112876,0.353,1,476958,6,10,35,493,0.3092160324214545,0.20718303266636687,0.2770864319173206,0.2469806903309755,0.22780865929110866,0.16273254356032127
428862,895.596,0.06304900000000001,0.163,6,428863,5,6,14,41,0.1725311434113066,0.17101563744711618,0.20656623564277807,0.18965075731705947,0.2653324311053631,0.31849931726732583
420145,0.302939,0.302939,0.71,1,419836,3,3,6,436,0.317589521965916,0.3193739991870662,0.3600642235817361,0.22972279995357875,0.17543430955936307,0.1791884820947949
427039,0.592847,0.252265,0.657,2,427040,5,6,14,41,0.1725311434113066,0.17101563744711618,0.20656623564277807,0.18965075731705947,0.2653324311053631,0.31849931726732583
374027,3.4248160000000003,1.204862,1.663,2,372836,0,0,0,207,0.3962792632007952,0.40650901813831486,0.4123451037641839,0.20971176997421168,0.2939686079949545,0.22043745939041526
464317,6.7190389999999995,0.150722,0.258,3,464318,5,13,43,371,0.1725311434113066,0.15568474361812348,0.156173320540964,0.18965075731705947,0.21917946639148875,0.2755904726250266
422384,3.924667,0.668855,1.094,3,434415,3,4,7,465,0.317589521965916,0.3714384608867181,0.4391457514506114,0.22972279995357875,0.22178434675607697,0.2028778532866572
376662,2.206618,0.012681,0.163,3,376663,0,0,0,398,0.3962792632007952,0.40650901813831486,0.4123451037641839,0.20971176997421168,0.2939686079949545,0.22043745939041526
385494,0.304061,0.304061,1.0979999999999999,1,384984,4,5,56,161,0.20993669096136777,0.19915443912370184,0.1943216434983604,0.20119312529290553,0.2848926865981358,0.18654573655855322
394541,3.417524,0.037974,0.163,3,394159,4,17,103,476,0.20993669096136777,0.2545685574115762,0.2904003291752218,0.20119312529290553,0.3013464219720827,0.24255632114020442
399592,272.85486000000003,0.025284,0.096,6,399593,4,11,33,96,0.20993669096136777,0.25870961638704504,0.18358506714887957,0.20119312529290553,0.28656879105428096,0.3833868236577154
441759,0.327441,0.327441,0.75,1,440986,7,14,44,374,0.14549624075576248,0.15831484107302832,0.1689299361452329,0.1609964612248076,0.1593462765659173,0.2089990217409744
385156,0.253389,0.253389,0.914,1,385155,4,20,86,394,0.20993669096136777,0.26258036278617736,0.23400666264883477,0.20119312529290553,0.2324018822046219,0.26719214602764757
400716,0.215033,0.215033,0.5479999999999999,1,400484,2,2,3,5,0.33921447021443113,0.3525093531959065,0.36314269687291445,0.340504002811606,0.29535964589225877,0.27737072581605265
454187,0.6916399999999999,0.402412,0.67,2,454188,6,10,60,212,0.3092160324214545,0.20718303266636687,0.21462995052539416,0.2469806903309755,0.22780865929110866,0.2070789801523257
