link_id,Acum,Area,Long,h_order,dest,prun_7,prun_6,prun_5,prun_4
289123,2.712241,1.931775,2.185,2,313491,2,3,3,5
309946,21.78201,0.293661,0.618,4,309947,2,3,21,59
346347,15.825332,0.101814,0.295,4,346348,2,7,35,72
327202,1.605943,0.191199,0.587,2,325283,2,3,17,103
298333,0.24286,0.24286,0.487,1,322816,2,3,17,37
320181,0.280591,0.280591,0.657,1,319341,3,5,25,122
335540,79.16874,0.025475,0.131,5,335541,2,7,14,40
302411,0.306633,0.306633,0.882,1,305679,3,5,9,78
308941,0.536203,0.038301,0.163,2,308942,3,5,12,31
307856,172.0465,0.14051,0.131,5,307857,3,5,12,26
325916,0.191198,0.191198,0.753,1,324980,2,7,14,89
318515,3.762919,0.051032,0.131,2,318516,2,8,18,88
280273,0.35856,0.35856,0.59,1,279651,2,2,2,2
278791,0.320188,0.320188,1.11,1,279798,3,4,23,51
308449,9.308552,0.549202,1.043,3,308450,2,3,7,100
311032,83.47571,1.905174,3.001,4,311033,2,8,18,41
292621,0.21742,0.21742,0.456,1,292774,2,8,18,41
305508,4.444668,0.153265,0.424,3,305509,3,5,34,130
320999,0.331581,0.331581,1.047,1,320678,3,5,31,66
278641,0.115271,0.115271,0.359,1,313512,2,2,2,2
301881,0.664402,0.191659,0.521,2,302055,2,8,30,60
286360,4.441134,0.294338,0.852,3,286361,3,9,27,68
344609,14.704033,0.73796,1.178,4,344610,2,6,26,54
344449,1.933903,1.196048,1.728,2,344450,2,7,24,50
323512,0.420768,0.420768,1.437,1,335560,2,7,14,34
331930,0.649632,0.649632,1.301,1,335543,2,7,14,40
318701,15.079062,0.102067,0.291,3,318702,3,5,25,86
308064,0.804405,0.804405,1.439,1,309345,3,5,25,98
306085,0.523608,0.523608,0.619,1,309749,2,8,30,85
331929,0.509532,0.509532,0.721,1,331160,2,7,14,94
279782,0.294547,0.294547,0.651,1,280500,3,4,23,106
317041,0.344449,0.344449,0.753,1,318519,2,7,36,120
333975,15.134635,0.484224,0.784,3,333976,2,6,22,84
348663,12.652931,0.330703,1.175,3,348664,2,7,24,87
286732,0.204755,0.204755,0.491,1,287363,2,2,2,105
282557,0.166435,0.166435,0.392,1,285181,3,4,23,93
291342,132.48082,1.317627,1.572,5,291343,2,8,15,32
304875,0.62588,0.62588,1.206,1,322802,2,3,17,44
318707,0.216847,0.216847,0.394,1,317584,2,6,11,25
305315,23.641897,0.31925,0.358,4,305316,3,5,34,70
308448,7.609933,0.051086,0.163,3,308449,2,3,7,100
349020,1.004627,0.025434,0.326,2,348662,2,7,24,87
319342,1.862262,0.446439,0.295,2,317577,3,5,25,122
335568,151.10074,0.54866,0.621,5,335569,2,7,14,29
313080,0.625333,0.625333,1.112,1,313445,3,5,25,64
318702,15.640452,0.229651,0.652,3,316703,3,5,25,86
278177,0.806951,0.307399,0.753,2,279125,3,4,23,146
328001,39.872467,0.038239,0.163,4,325444,2,6,29,58
309944,0.268094,0.268094,0.751,1,322797,2,3,17,44
313505,824.494,0.076877,0.295,6,313506,2,2,2,3
281653,0.281689,0.281689,0.588,1,281200,3,4,23,115
268702,1.346043,0.243564,0.655,2,268703,3,4,4,56
275074,7.81568,0.640622,0.195,2,292251,3,4,4,8
312953,0.344575,0.344575,0.358,1,314676,2,3,7,17
275974,3.356771,0.333074,1.113,2,275975,3,4,33,97
295494,0.434729,0.051143,0.163,2,311032,2,8,18,41
312082,5.603887,0.127679,0.654,2,308075,2,3,7,83
313479,563.69196,0.370544,0.982,6,313480,2,3,5,7
278632,1.383254,0.025616,0.098,2,278633,3,4,23,115
313443,0.893331,0.344552,0.914,2,313444,3,5,25,64
279784,22.487545,0.025611,0.131,4,279785,3,4,23,75
313082,0.357347,0.357347,0.884,1,312068,3,5,31,66
327016,1.73315,0.101961,0.327,2,327017,2,7,14,112
335996,0.547526,0.547526,0.878,1,336922,2,6,29,74
272296,0.448511,0.448511,0.85,1,272675,3,4,4,56
276530,1.383682,0.269011,0.849,2,277947,3,4,33,69
310263,0.153192,0.153192,0.817,1,309154,3,5,12,91
318951,20.485632,0.14036,0.882,4,335569,2,7,36,77
309346,3.102437,0.817026,1.792,2,309347,3,5,25,98
343917,0.254475,0.254475,0.557,1,343032,2,7,24,50
269718,6.088759,0.051266,0.327,3,269719,3,4,4,56
292249,542.7408,0.153687,0.131,6,292250,3,4,4,8
296112,0.217342,0.217342,0.426,1,295490,3,4,8,76
312794,0.395639,0.395639,0.621,1,312080,2,3,7,83
299101,0.869069,0.869069,0.747,1,299253,2,3,7,10
317808,0.29339,0.29339,0.358,1,318521,2,3,17,126
319673,0.52296,0.52296,0.976,1,319157,2,6,11,25
320997,1.058426,0.331581,0.521,2,320998,3,5,25,86
279798,0.717199,0.243325,0.588,2,279788,3,4,23,51
318690,3.711307,0.433682,0.458,3,318691,3,5,25,86
322802,68.53824,0.370442,0.816,4,322803,2,3,17,44
337565,5.462222,0.14009,0.49,2,337566,2,6,29,96
329983,1.044764,0.344014,0.618,2,329611,2,7,14,112
348664,14.141213,0.457942,0.947,3,348665,2,7,24,87
315154,0.956958,0.956958,2.053,1,316720,2,3,17,44
296656,5.331191,0.255716,0.292,2,296657,2,3,5,7
285607,0.563138,0.563138,1.173,1,285809,3,4,8,81
310259,0.778767,0.778767,0.587,1,309346,3,5,25,98
268201,5.909385,0.205061,0.59,2,268202,3,4,4,56
316185,0.944148,0.944148,1.211,1,314400,2,8,18,118
317816,13.983034,0.242529,0.521,3,317817,2,3,21,90
278642,1.178301,1.178301,1.535,1,313514,2,2,2,2
298143,0.95862,0.153388,0.426,2,298144,3,9,28,110
308080,12.971743,0.408679,0.458,3,308081,2,3,7,83
339970,16.179642,0.076418,0.263,3,339971,2,6,29,74
275976,0.269035,0.269035,0.588,1,276530,3,4,33,69
313285,0.306283,0.306283,0.358,1,312590,2,3,17,44
322418,1.887117,1.887117,2.997,1,322603,2,6,22,71
305682,1.353686,0.280988,1.016,2,304357,2,8,18,142
332722,1.744972,0.789754,1.533,2,331645,2,6,29,96
316375,2.526304,0.727288,1.177,2,318694,3,5,25,86
297954,2.032192,0.089476,0.295,2,297354,3,4,8,76
320197,0.255085,0.255085,0.455,1,320039,2,6,32,141
281201,3.009319,1.767267,2.447,2,278633,3,4,23,115
291643,1.854545,1.854545,1.145,1,290483,3,4,8,109
345586,0.547018,0.547018,1.047,1,344449,2,7,24,50
313456,384.57767,0.395591,0.49,6,313457,2,3,7,17
269415,0.307619,0.307619,1.472,1,272505,3,4,4,56
300934,1.30341,0.626113,1.599,2,303296,3,5,37,95
311900,8.372027,0.038295,0.263,3,311901,3,5,12,91
309948,24.24629,0.868351,1.345,4,309949,2,3,21,59
327521,1.045008,1.045008,1.496,1,327016,2,7,14,112
269417,0.871629,0.192266,1.047,2,269418,3,4,4,56
321007,2.06582,0.408099,0.753,2,321008,2,7,36,136
319843,1.760042,0.076525,0.327,2,319844,3,5,31,66
293606,1.035754,0.166246,0.522,2,293607,3,9,28,57
307401,0.638483,0.638483,1.241,1,307218,3,5,34,70
310260,0.791559,0.127663,0.263,2,310261,3,5,25,98
302741,0.217188,0.217188,0.553,1,303293,3,5,37,95
292423,2.596094,0.166264,0.522,2,292424,3,4,8,19
289937,1.100275,0.127928,0.426,2,289936,3,9,27,55
313509,840.72736,0.204948,0.327,6,313510,2,2,2,2
306515,0.357584,0.357584,0.844,1,311016,2,8,18,53
313467,433.65164,0.549286,0.555,6,313468,2,3,7,13
281206,0.256091,0.256091,0.558,1,281657,2,2,2,2
309589,0.33193,0.33193,0.721,1,314398,2,8,18,88
327344,1.197986,0.025492,0.131,2,327345,2,6,11,25
326401,17.372738,0.828712,0.975,3,326402,2,3,17,80
279121,0.934956,0.934956,1.793,1,278632,3,4,23,115
320363,0.242321,0.242321,0.426,1,320849,2,6,11,25
303136,0.217176,0.217176,0.455,1,303306,2,3,7,132
321008,2.473921,0.012754,0.131,2,321009,2,7,36,136
317231,0.165844,0.165844,0.49,1,335564,2,7,14,33
331166,0.904517,0.904517,0.749,1,335545,2,7,14,40
287014,4.248121,0.831784,1.402,3,292234,3,4,8,140
328003,2.153586,0.739185,2.156,2,325474,2,7,14,107
307555,0.395854,0.395854,1.012,1,306686,2,3,17,121
309588,0.395756,0.395756,0.394,1,308946,3,5,9,78
277952,25.390896,0.038431,0.098,4,277953,3,4,33,69
336742,0.814954,0.814954,1.964,1,333978,2,7,14,94
314401,0.293485,0.293485,0.292,1,314400,2,8,18,118
335534,1.629977,0.802292,1.534,2,335535,2,7,24,50
287198,1.574043,1.574043,3.002,1,288287,3,9,27,55
297361,20.734568,0.281359,0.622,3,292226,3,4,8,76
337802,4.061627,1.171561,1.373,2,333796,2,7,14,94
317577,6.351685,0.204112,0.689,3,316703,3,5,25,122
315152,0.229677,0.229677,0.458,1,315808,2,6,32,116
311036,90.9576,0.102341,0.358,4,291340,2,8,18,38
331157,1.59228,0.382189,0.721,2,344622,2,6,26,54
322784,29.989155,0.484491,0.458,4,322785,2,3,17,62
331643,0.216566,0.216566,0.815,1,330983,2,6,29,74
315150,0.395554,0.395554,0.587,1,316375,3,5,25,86
272509,0.602243,0.602243,1.279,1,274539,3,4,33,123
301070,1.392891,1.392891,1.996,1,298976,3,4,8,76
276529,5.290362,0.461094,0.785,2,277466,3,4,33,97
316878,0.191365,0.191365,0.49,1,317400,2,6,22,71
303419,0.370461,0.370461,0.458,1,303294,3,5,37,95
304037,4.739012,0.025553,0.163,3,302054,2,8,30,133
300804,1.405483,0.242792,0.49,2,300805,2,8,30,60
308075,7.851086,0.15322,0.521,3,308076,2,3,7,83
308952,0.702235,0.702235,1.243,1,322799,2,3,17,44
331158,0.318489,0.318489,0.683,1,331461,2,6,29,96
312084,3.254233,0.242524,0.785,2,312085,2,3,7,17
314236,1.633319,0.2552,0.424,2,319668,3,5,31,66
305324,0.344838,0.344838,0.426,1,305323,2,8,30,133
292945,1.266053,0.063944,0.261,2,313487,2,3,5,7
286365,13.190899,0.268596,0.553,3,286366,3,9,27,68
287723,3.301461,1.062007,2.022,2,285394,3,4,8,81
291648,1.138311,1.138311,1.791,1,309971,2,3,21,47
295071,0.562561,0.562561,1.08,1,298146,3,9,28,110
318706,0.803671,0.803671,1.83,1,316518,2,6,32,82
307848,149.85823,0.051071,0.163,5,307849,3,5,12,30
291189,0.230244,0.230244,0.394,1,290657,3,4,8,109
272677,1455.8043,0.064037,0.131,7,272678,0,0,0,0
318700,14.339124,0.153111,0.49,3,318701,3,5,25,86
286372,26.276796,0.332607,0.619,3,289929,3,9,27,68
274543,0.986602,0.986602,1.403,1,292252,3,4,4,8
321325,0.510097,0.510097,1.236,1,321324,3,5,31,66
334980,0.585798,0.585798,1.27,1,335538,2,7,14,40
306688,3.397368,0.281027,0.49,2,303577,2,3,17,121
302415,0.153315,0.153315,0.619,1,305189,2,3,17,44
349019,0.534092,0.534092,1.427,1,349020,2,7,24,87
320365,0.114786,0.114786,0.49,1,321009,2,7,36,136
334110,0.356579,0.356579,0.291,1,334612,2,6,22,84
344453,0.190844,0.190844,0.423,1,346499,2,7,24,102
277946,19.62604,0.307408,0.59,4,277947,3,4,33,69
285398,17.787909,0.895482,1.371,3,292228,3,4,8,81
311003,11.999933,0.076585,0.194,3,316709,3,5,25,98
330340,0.369468,0.369468,0.426,1,341456,2,6,26,54
294345,0.230168,0.230168,0.849,1,293617,2,3,21,47
289938,0.294242,0.294242,0.852,1,292229,3,4,8,18
279801,0.384197,0.384197,0.622,1,280503,2,2,2,99
286167,1.625336,0.230345,0.327,2,286359,3,9,27,68
333799,7.080018,0.178331,0.458,3,333800,2,7,14,94
277056,0.333043,0.333043,0.949,1,276529,3,4,33,97
329797,0.216604,0.216604,0.781,1,335546,2,7,14,40
296657,6.494694,0.524258,1.34,2,313485,2,3,5,7
310999,5.821731,0.025529,0.163,3,311000,3,5,25,98
312065,2.884476,0.382945,0.98,2,312066,3,5,16,36
309753,0.383008,0.383008,0.85,1,312082,2,3,7,83
317410,0.637881,0.012757,0.163,2,325465,2,6,11,25
317226,0.586834,0.586834,0.812,1,317227,2,6,32,116
313468,434.62238,0.178881,0.458,6,313469,2,3,7,13
322611,11.460671,0.025507,0.163,3,322612,2,7,14,89
316011,0.408275,0.408275,1.011,1,316192,2,3,21,90
308777,0.357502,0.357502,1.175,1,307673,2,3,7,100
285182,10.919164,0.448093,0.815,3,285183,3,4,23,93
269723,23.774021,0.217861,0.425,3,269724,3,4,4,56
303570,0.242718,0.242718,0.753,1,302742,3,5,9,138
313279,0.701889,0.701889,0.847,1,314671,2,8,18,118
313282,0.395607,0.395607,0.653,1,314065,2,6,32,67
331931,0.726068,0.726068,1.562,1,330984,2,7,14,112
285005,1.024003,0.012799,0.164,2,285006,3,9,27,68
329796,0.59882,0.59882,0.49,1,341457,2,6,26,54
309941,0.663888,0.663888,1.602,1,308068,3,5,9,78
324983,3.786266,0.841467,1.368,2,322609,2,7,14,89
325140,2.472768,0.025491,0.097,2,326395,2,3,17,80
318694,8.827242,0.089308,0.261,3,318695,3,5,25,86
297359,18.279375,0.537075,0.951,3,297360,3,4,8,76
279648,0.294553,0.294553,0.753,1,280137,3,4,23,106
304358,1.047391,0.383196,0.521,2,304357,2,8,18,142
304547,0.510943,0.510943,0.884,1,303563,3,5,37,95
295245,23.943937,0.089525,0.295,4,295246,3,9,28,57
307550,0.17877,0.17877,0.458,1,307844,3,5,12,31
333269,0.802456,0.802456,2.057,1,331157,2,6,26,54
303135,0.344932,0.344932,0.455,1,303572,3,5,9,138
282556,0.230446,0.230446,0.359,1,282197,3,4,23,106
313452,0.15314,0.15314,0.358,1,314669,2,8,18,118
271472,0.153786,0.153786,0.426,1,272502,3,4,4,56
273832,0.256276,0.256276,0.588,1,272677,0,0,0,0
313460,389.72168,0.217011,0.455,6,313461,2,3,7,17
304179,0.664259,0.140514,0.261,2,304352,3,5,34,143
286564,0.358335,0.358335,0.556,1,285996,3,4,23,93
307853,169.49199,0.53642,0.525,5,307854,3,5,12,26
331320,0.305742,0.305742,0.948,1,341455,2,6,26,54
310832,0.242544,0.242544,0.884,1,309583,3,5,16,42
324984,0.216715,0.216715,0.521,1,325284,2,3,17,103
309958,37.07285,0.268383,0.557,4,309959,2,3,21,59
304871,7.71541,0.625925,0.358,2,304872,2,8,18,48
333270,0.26747,0.26747,0.617,1,341453,2,6,26,54
289480,0.179108,0.179108,0.458,1,291652,2,3,21,111
349179,0.254331,0.254331,0.653,1,349934,2,7,24,87
308445,2.004533,0.574552,1.011,2,313464,2,3,7,15
298755,0.332326,0.332326,0.884,1,298752,3,9,28,110
330111,0.35674,0.35674,1.077,1,333804,2,7,14,94
306849,0.30649,0.30649,0.817,1,307407,2,3,7,104
301722,1.175479,1.175479,1.699,1,303564,3,5,37,95
330109,0.15289,0.15289,0.424,1,339975,2,6,29,74
311741,0.382919,0.382919,0.719,1,312589,2,3,17,44
289663,0.511738,0.511738,0.487,1,285397,3,4,8,81
307843,140.42032,0.204315,0.455,5,307844,3,5,12,31
307871,247.47133,0.166229,0.394,5,307872,3,5,9,20
329251,0.191131,0.191131,0.525,1,328594,2,6,11,125
304869,3.691487,0.447032,0.879,2,304870,2,8,18,48
274541,1.230041,0.589363,1.244,2,276157,3,4,33,123
294587,0.818324,0.818324,1.338,1,295750,2,3,21,47
307840,103.39397,0.038312,0.261,5,307841,3,5,16,36
320188,9.743881,0.051016,0.097,3,320189,2,6,22,71
291344,135.84566,0.025589,0.131,5,313495,2,8,15,32
290659,0.204674,0.204674,0.687,1,289939,3,4,8,109
309940,0.459563,0.459563,0.914,1,311901,3,5,12,91
349345,0.216177,0.216177,0.653,1,348658,2,7,24,87
302937,1.814017,0.498245,1.205,2,305677,3,5,9,78
297136,0.17897,0.17897,0.424,1,295752,2,3,21,47
335541,79.65274,0.229266,0.458,5,335542,2,7,14,40
313454,0.612592,0.612592,1.372,1,312073,2,8,30,85
324981,1.657222,0.344234,0.455,2,324982,2,7,14,89
306514,0.217094,0.217094,1.243,1,307881,2,8,18,65
311035,90.1773,0.422066,0.783,4,311036,2,8,18,38
331652,0.140126,0.140126,0.458,1,331159,2,7,14,94
333793,0.624067,0.624067,0.781,1,333971,2,6,22,84
302239,4.752727,1.456588,2.187,3,313474,2,3,7,132
314674,1.0208,1.0208,2.146,1,318951,2,7,36,77
339978,0.140013,0.140013,0.394,1,339980,2,7,24,50
308614,0.944742,0.944742,1.893,1,310261,3,5,25,98
269722,23.389553,0.179413,0.522,3,269723,3,4,4,56
301217,0.255558,0.255558,0.848,1,303299,3,5,37,95
275072,3.497881,0.640642,0.749,2,275073,3,4,4,8
312589,2.731282,0.663678,0.848,2,312590,2,3,17,44
303303,0.881411,0.881411,1.566,1,304870,2,8,18,48
331641,2.343915,0.292996,0.715,2,331642,2,6,22,84
325283,9.773425,0.191209,0.589,3,325284,2,3,17,103
321486,1.619467,1.071151,1.889,2,322788,2,3,17,62
315640,0.408308,0.408308,1.272,1,314237,3,5,12,91
311014,42.717476,0.561878,0.879,4,311015,2,8,18,53
311019,52.551018,0.076648,0.458,4,311020,2,8,18,48
322816,95.4836,0.166161,0.261,4,313478,2,3,17,37
319343,0.229593,0.229593,0.945,1,320034,3,5,25,86
342504,1.590557,0.050902,0.326,2,342505,2,6,29,74
335536,0.191007,0.191007,0.291,1,343935,2,7,24,50
310836,0.497839,0.497839,0.813,1,312075,2,8,30,85
291501,0.332549,0.332549,1.238,1,292259,2,8,18,145
345757,1.208548,1.208548,1.47,1,346500,2,7,24,102
300167,4.511428,0.664484,1.109,3,301218,3,5,37,135
286871,0.153564,0.153564,0.426,1,287354,3,9,27,127
309349,0.714952,0.714952,1.109,1,311212,2,3,7,104
316701,0.727223,0.127576,0.261,2,316702,3,5,25,64
270761,0.5511,0.5511,1.079,1,271694,3,4,4,56
310529,0.81695,0.81695,1.603,1,314395,2,8,18,88
313280,0.58705,0.58705,0.784,1,314986,2,6,32,128
292239,449.85452,0.268829,0.295,6,292240,3,4,8,11
297948,1.163136,1.163136,1.961,1,297351,3,5,9,21
306089,0.306516,0.306516,0.882,1,305187,2,3,17,44
335552,105.55028,0.293167,0.721,5,335553,2,7,14,35
281656,1.894975,0.665843,1.242,2,281657,2,2,2,2
291649,3.248463,0.012791,0.131,3,291650,2,3,21,111
292251,552.3372,0.627808,0.981,6,292252,3,4,4,8
322805,78.22081,0.012779,0.097,4,322806,2,3,17,44
289667,9.709202,0.332663,0.721,3,292231,3,4,8,109
315646,0.20415,0.20415,0.587,1,319352,2,6,32,82
294343,0.84395,0.84395,1.86,1,293784,3,4,8,73
289934,41.00465,1.740051,2.025,4,289935,3,9,27,55
331651,0.484088,0.484088,0.943,1,331159,2,7,14,94
327018,0.344109,0.344109,0.684,1,327201,2,3,17,103
309157,0.242576,0.242576,0.552,1,308445,2,3,7,15
280140,0.179287,0.179287,0.392,1,280503,2,2,2,99
291187,0.217459,0.217459,0.491,1,290655,3,9,27,68
349605,2.530504,0.368828,0.951,2,347216,2,7,35,137
313673,0.357332,0.357332,1.374,1,312070,2,8,18,101
346873,1.22109,0.139923,0.194,2,346872,2,7,35,144
287931,5.873806,0.33264,0.917,3,289929,3,9,27,127
349178,0.673961,0.673961,1.433,1,349929,2,7,24,87
327011,36.320267,0.191215,0.75,4,327012,2,6,22,61
300810,0.1789,0.1789,0.358,1,309957,2,3,21,59
307849,150.59892,0.485301,0.945,5,307850,3,5,12,30
267530,0.179485,0.179485,0.655,1,268198,3,4,4,56
307223,0.510784,0.510784,1.007,1,309746,2,8,30,85
334616,0.191027,0.191027,0.52,1,335535,2,7,24,50
317404,3.967686,0.586782,1.115,3,317405,2,6,32,116
283589,0.601636,0.601636,1.21,1,292237,3,4,8,14
293978,23.42146,1.113619,1.834,3,292238,3,4,8,73
311001,8.999913,0.025529,0.097,3,311002,3,5,25,98
306088,0.204343,0.204343,0.589,1,308450,2,3,7,100
310841,0.421241,0.421241,1.078,1,310533,2,3,21,134
333795,0.140095,0.140095,0.423,1,337567,2,6,29,96
310679,0.280837,0.280837,1.048,1,311907,3,5,12,91
277466,10.12022,1.037554,1.273,3,277467,3,4,33,97
319345,0.3444,0.3444,0.458,1,320187,2,6,22,71
312792,0.268011,0.268011,0.621,1,314394,2,8,18,88
292057,2.123251,0.02558,0.097,3,292058,2,8,18,145
304363,0.395968,0.395968,0.685,1,304878,2,3,21,59
343924,39.892677,0.012726,0.131,4,343925,2,7,24,50
319663,12.19249,0.051025,0.163,3,319664,3,5,31,66
337801,2.368031,0.572964,1.211,2,337802,2,7,14,94
303738,0.600416,0.051097,0.163,2,303577,2,3,17,121
297344,0.626402,0.140618,0.358,2,297793,3,9,28,113
312950,0.99549,0.06381,0.263,2,312951,2,6,32,67
272295,0.37162,0.37162,0.622,1,272498,3,4,4,56
302054,21.107924,0.268307,0.394,4,302055,2,8,30,60
311739,0.753119,0.753119,1.337,1,310681,2,3,7,17
317815,12.974612,0.893437,1.179,3,317816,2,3,21,90
325137,0.165715,0.165715,0.291,1,325138,2,3,17,80
304549,0.625898,0.625898,0.882,1,308451,2,3,7,100
316184,0.165861,0.165861,0.458,1,315641,2,8,18,88
268197,0.435859,0.435859,0.949,1,269419,3,4,4,56
310683,0.612752,0.612752,1.174,1,309592,2,3,7,100
327002,0.28039,0.28039,0.618,1,326391,2,6,22,114
279783,19.131601,0.704331,1.208,4,279784,3,4,23,75
281510,0.192063,0.192063,0.522,1,281880,2,2,2,99
311038,1.684894,1.684894,2.314,1,312080,2,3,7,83
288073,0.358272,0.358272,0.622,1,288652,2,3,3,5
336572,0.254651,0.254651,0.423,1,343934,2,7,24,50
312069,0.140399,0.140399,0.455,1,312443,2,8,18,88
302065,34.348545,0.856617,0.783,4,302066,2,8,30,60
311011,27.92287,0.651152,1.042,4,311012,2,8,18,65
315815,0.357254,0.357254,1.042,1,318949,2,7,36,77
284883,0.447999,0.447999,0.654,1,285186,3,4,8,81
321833,0.586584,0.586584,1.17,1,325460,2,6,11,25
306253,0.357596,0.357596,0.458,1,306846,3,5,12,31
279126,0.33298,0.33298,0.425,1,278792,3,4,4,8
315645,0.20415,0.20415,0.458,1,314984,2,6,32,128
314399,15.567935,0.204241,0.358,3,311007,2,8,18,88
305319,0.191584,0.191584,0.426,1,305892,3,5,9,78
321834,1.364465,0.624903,2.256,2,319514,2,7,36,136
297135,0.524134,0.524134,0.984,1,296654,2,3,5,7
296289,3.157608,0.255696,0.49,2,313482,2,3,5,7
345585,0.763283,0.763283,1.173,1,344626,2,6,26,129
326392,8.20916,0.331374,0.75,3,327003,2,6,22,114
335539,78.87581,0.40754,0.555,5,335540,2,7,14,40
312590,3.114136,0.076572,0.49,2,312591,2,3,17,44
317406,4.528886,0.153056,0.75,3,317407,2,6,32,116
314666,0.191404,0.191404,0.392,1,314242,2,8,18,118
285188,0.140791,0.140791,0.426,1,285812,3,4,8,73
296282,0.383534,0.383534,0.85,1,297794,3,9,28,113
320846,1.313576,0.714214,1.204,2,320847,3,5,31,66
343034,0.534475,0.534475,1.401,1,341605,2,7,35,72
317398,0.433745,0.433745,0.948,1,316377,3,5,31,66
329610,0.879141,0.879141,1.27,1,331162,2,7,14,94
276528,4.496226,0.089657,0.293,2,276529,3,4,33,97
337139,0.522035,0.522035,1.176,1,337802,2,7,14,94
308073,0.753355,0.753355,1.303,1,308948,3,5,9,78
331462,0.318474,0.318474,0.648,1,331653,2,3,17,103
316518,0.982285,0.038275,0.097,2,316519,2,6,32,82
302056,22.858437,0.038336,0.131,4,302057,2,8,30,60
303578,5.645919,1.22657,2.262,3,303579,2,3,17,121
308947,1.570395,0.153229,0.557,2,308948,3,5,9,78
300467,1.801978,0.421734,0.424,2,300166,3,5,37,135
295072,0.792742,0.792742,1.301,1,295073,3,5,9,20
327003,24.669195,0.318644,0.424,4,327004,2,6,22,61
320191,15.152281,0.025505,0.163,3,320192,2,6,22,71
277956,0.345824,0.345824,0.753,1,276812,2,2,2,2
297569,0.25566,0.25566,0.721,1,296653,2,3,5,7
281875,0.256074,0.256074,0.525,1,281200,3,4,23,115
292233,411.484,0.038391,0.131,6,292234,3,4,8,16
318713,0.548493,0.548493,0.583,1,318712,2,7,36,120
301725,0.281091,0.281091,0.358,1,301882,2,3,7,132
293613,0.562672,0.562672,0.977,1,293786,2,8,18,41
302050,0.306645,0.306645,0.753,1,307863,3,5,9,23
290100,0.19189,0.19189,0.458,1,290655,3,9,27,68
317396,0.242386,0.242386,0.98,1,316373,3,5,25,86
307855,171.59943,0.07663,0.327,5,307856,3,5,12,26
332719,0.624107,0.624107,1.077,1,333970,2,6,22,84
313086,0.20419,0.20419,0.916,1,325469,2,6,10,22
285009,0.166389,0.166389,0.588,1,285390,3,4,8,81
307872,249.32532,0.166214,0.261,5,307873,3,5,9,20
269416,0.499902,0.499902,0.913,1,269417,3,4,4,56
311024,75.34501,0.255608,0.424,4,311025,2,8,18,41
299254,2.287593,0.268383,0.295,2,299255,2,3,7,10
307835,0.472448,0.472448,0.589,1,307219,3,5,34,70
285399,7.613583,0.511965,0.753,3,285400,2,2,2,105
323508,4.525705,0.637347,1.368,2,326392,2,6,22,114
322603,4.603313,0.918109,1.496,2,322604,2,6,22,71
321328,0.612088,0.612088,1.24,1,322606,2,6,22,46
307409,0.293694,0.293694,0.292,1,307407,2,3,7,104
312080,3.446337,1.187122,1.964,2,312081,2,3,7,83
306847,1.072736,0.114929,0.424,2,307845,3,5,12,31
293447,0.370867,0.370867,0.456,1,293616,2,3,21,47
313451,0.944353,0.944353,1.466,1,314241,3,5,12,91
307677,0.344762,0.344762,0.525,1,307024,2,3,17,44
331644,0.140125,0.140125,0.424,1,339973,2,6,29,74
282703,0.179236,0.179236,0.292,1,283014,3,4,23,93
319341,0.81629,0.293371,0.589,2,319342,3,5,25,122
303571,0.485418,0.051099,0.327,2,303572,3,5,9,138
294877,0.255726,0.255726,0.622,1,295243,3,9,28,57
307404,0.191541,0.191541,0.455,1,307551,3,5,12,26
286361,5.84866,0.217534,0.491,3,286362,3,9,27,68
299836,1.533727,0.1917,0.782,2,300593,2,8,18,108
333973,9.413152,0.764418,1.471,3,333974,2,6,22,84
298751,3.335921,1.009795,1.335,2,298752,3,9,28,110
283411,1.318603,1.318603,1.602,1,282201,3,4,23,51
313520,0.165901,0.165901,0.358,1,313674,2,7,13,27
300345,0.421723,0.421723,0.916,1,299247,3,9,28,113
343921,31.532816,0.356354,0.75,4,343922,2,7,24,50
338855,2.648599,2.648599,5.459,1,341454,2,6,26,54
334615,0.191028,0.191028,0.621,1,337566,2,6,29,96
305892,1.660365,1.085635,1.564,2,305893,3,5,9,78
299838,1.380224,0.115024,0.261,2,299839,2,3,21,117
273829,0.320342,0.320342,0.558,1,274541,3,4,33,123
288651,2.060092,0.127944,0.358,2,288652,2,3,3,5
337804,0.254626,0.254626,0.49,1,343928,2,7,24,50
305318,0.753499,0.753499,0.358,1,305672,3,5,9,78
317402,3.214663,0.102039,0.621,2,317403,2,6,22,71
290655,0.422141,0.012792,0.164,2,286371,3,9,27,68
317814,11.864224,0.114861,0.327,3,317815,2,3,21,90
299619,2.607225,1.418687,1.794,2,307866,3,5,9,21
326396,7.188173,0.407848,0.489,3,326397,2,3,17,80
285185,14.222341,0.601798,0.947,3,279786,3,4,23,93
283978,5.645195,0.678349,1.34,2,292235,3,4,8,14
313446,3.139257,0.663589,0.914,2,313447,3,5,25,64
321485,1.798087,1.798087,3.163,1,322603,2,6,22,71
345242,0.712417,0.712417,1.397,1,346664,2,6,26,129
307860,195.6208,0.715485,0.751,5,307861,3,5,9,24
312587,0.625404,0.625404,1.342,1,312076,2,8,30,85
273830,0.845636,0.845636,1.968,1,276530,3,4,33,69
308066,0.740613,0.740613,1.762,1,305314,3,5,34,70
